datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild,confidence
2019-10-20T09:41:15.000Z,0,0,151125557@N03,a_nni_k,TRUE,luchs,https://live.staticflickr.com/65535/50176974658_85242ce0d8_b.jpg,unknown,
2020-07-26T16:39:57.000Z,0,0,41429983@N06,Rich Byham,TRUE,Lynx,https://live.staticflickr.com/65535/50174377137_01950b0ae5_b.jpg,unknown,
2020-07-27T15:17:06.000Z,0,0,96841722@N03,aliforr64,TRUE,Lynx 1,https://live.staticflickr.com/65535/50170510622_c12f34604b_b.jpg,unknown,
2020-07-13T07:09:31.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629448_c13f881d89_b.jpg,unknown,
2020-07-13T07:09:30.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629483_2a069aec76_b.jpg,unknown,
2020-07-13T07:11:27.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629433_e9d2abb7d2_b.jpg,unknown,
2020-07-13T07:00:31.000Z,0,0,80351484@N03,Anendima,TRUE,Cachorros de lince ibérico,https://live.staticflickr.com/65535/50152161251_a6a0d9e2e8_b.jpg,unknown,
2020-07-13T06:59:32.000Z,0,0,80351484@N03,Anendima,TRUE,Cachorro de lince ibérico,https://live.staticflickr.com/65535/50152397752_d6156105de_b.jpg,unknown,
2020-07-13T07:00:16.000Z,0,0,80351484@N03,Anendima,TRUE,Cachorros de lince ibérico,https://live.staticflickr.com/65535/50152397682_bbd832741f_b.jpg,unknown,
2020-06-29T12:23:26.000Z,0,0,153997384@N06,Adrien Farese,TRUE,Lynx lynx,https://live.staticflickr.com/65535/50094893866_68e3d9c6dd_b.jpg,unknown,
2020-07-07T14:57:12.000Z,48.775057,6.901004,36274920@N05,Valerie Hukalo,TRUE,Parc Animalier de Sainte-Croix - Juillet 2020,https://live.staticflickr.com/65535/50093803108_dbb51106c6_b.jpg,FALSE,
2020-07-07T15:01:14.000Z,48.775057,6.901004,36274920@N05,Valerie Hukalo,TRUE,Parc Animalier de Sainte-Croix - Juillet 2020,https://live.staticflickr.com/65535/50093799863_46a36e16af_b.jpg,FALSE,
2019-07-06T10:42:49.000Z,0,0,57280693@N07,georgeoide,TRUE,Lince ibérico (Lynx pardinus),https://live.staticflickr.com/65535/49826985097_62a5edf49d_b.jpg,unknown,
2020-01-10T11:28:43.000Z,0,0,93144813@N06,Ale Colorado,TRUE,"Lince Ibérico, Iberian lynx ( Lynx pardinus ).",https://live.staticflickr.com/65535/49818470943_fac38cea98_b.jpg,unknown,
2020-04-07T23:59:44.000Z,0,0,169317639@N03,abigailauroragonzalez,TRUE,Gorgeous Lynx! Their photogenic ❤️,https://live.staticflickr.com/65535/49759592241_5031771891_b.jpg,unknown,
2020-04-07T23:50:54.000Z,0,0,169317639@N03,abigailauroragonzalez,TRUE,Gorgeous Lynx! Their photogenic ❤️,https://live.staticflickr.com/65535/49759592246_6275072b8e_b.jpg,TRUE,
2020-04-06T15:16:19.000Z,0,0,183638952@N07,jrgmonje,TRUE,Lince ibérico (Lynx pardinus),https://live.staticflickr.com/65535/49757423537_de396f33fb_b.jpg,unknown,
2020-03-05T14:49:57.000Z,0,0,33060881@N04,franciscojavierguerra,TRUE,"Jerez de la Frontera (Cádiz)-Zoobotánico-19-Lince ibérico (Lynx pardinus, Mamíferos Carnívoros Félidos)",https://live.staticflickr.com/65535/49743719372_e43e1859be_b.jpg,unknown,
2020-03-05T14:50:52.000Z,0,0,33060881@N04,franciscojavierguerra,TRUE,"Jerez de la Frontera (Cádiz)-Zoobotánico-20-Lince ibérico (Lynx pardinus, Mamíferos Carnívoros Félidos)",https://live.staticflickr.com/65535/49742848118_9ee1cfb4e4_b.jpg,unknown,
2020-01-04T14:14:35.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49737971501_da85182045_b.jpg,unknown,
2020-01-04T14:11:55.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49737341838_cb4314b28c_b.jpg,unknown,
2020-01-04T17:21:40.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49738190792_ac898a1dfa_b.jpg,unknown,
2020-01-04T14:11:45.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49738190612_c7ea488534_b.jpg,TRUE,
2019-07-31T17:27:23.000Z,0,0,65122389@N03,ansgar11,TRUE,The Lynx King,https://live.staticflickr.com/65535/49692241356_f33712bfde_b.jpg,unknown,
2020-01-21T17:10:16.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686548896_1406ef8a1f_b.jpg,TRUE,
2020-01-21T17:10:22.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686548491_03fba90557_b.jpg,TRUE,
2020-01-21T17:10:25.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686849587_cedc6518ea_b.jpg,TRUE,
2020-01-21T17:10:36.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686849302_7cdc765198_b.jpg,TRUE,
2020-01-21T17:10:59.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686015618_284e98c12e_b.jpg,TRUE,
