confidence,datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild
2.666977047920227,2020-02-18T11:42:57.000Z,-2.917762,34.950650,109544413@N05,Photoski141,true,Birds flying above the herds,https://live.staticflickr.com/65535/51137472165_4d8a210c9a_b.jpg,true
77.22483277320862,2021-01-02T11:48:32.000Z,-23.368467,31.319961,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51013338313_4c1c153bc8_b.jpg,true
31.474167108535767,2020-02-15T13:13:47.000Z,-2.875562,35.150769,109544413@N05,Photoski141,true,The Great Migration 2,https://live.staticflickr.com/65535/50940323893_3a06cf7709_b.jpg,true
83.2413911819458,2020-02-08T12:09:00.000Z,-3.239314,36.860763,109544413@N05,Photoski141,true,Zebra Portrait 1,https://live.staticflickr.com/65535/50499913232_758d7693d6_b.jpg,true
91.18144512176514,2020-02-08T09:21:39.000Z,-3.302698,36.872402,109544413@N05,Photoski141,true,Lazy morning in the grass,https://live.staticflickr.com/65535/50499910237_d372b0219a_b.jpg,true
81.82159066200256,2020-03-18T09:57:29.000Z,-2.777662,34.972011,90333474@N07,C&P_Pics,true,"Abdim's Stork and Zebra",https://live.staticflickr.com/65535/50142183171_cf7463bd9f_b.jpg,true
61.98242902755737,2020-03-18T09:58:47.000Z,-2.779225,34.972438,90333474@N07,C&P_Pics,true,Zebra and Wildebeest,https://live.staticflickr.com/65535/50142183196_73fb9d7ce1_b.jpg,true
86.96452975273132,2020-03-18T09:54:57.000Z,-2.755942,34.961283,90333474@N07,C&P_Pics,true,Zebra,https://live.staticflickr.com/65535/50141645728_437db4f68f_b.jpg,true
89.45258259773254,2020-03-18T09:57:03.000Z,-2.774564,34.970852,90333474@N07,C&P_Pics,true,Zebra - scratching an itch,https://live.staticflickr.com/65535/50141645738_b672e3b26c_b.jpg,true
88.97712826728821,2020-03-18T09:57:25.000Z,-2.777123,34.971811,90333474@N07,C&P_Pics,true,"Zebra and Abdim's Stork",https://live.staticflickr.com/65535/50141645758_55a0b61452_b.jpg,true
92.08011627197266,2020-03-18T09:55:36.000Z,-2.762334,34.964669,90333474@N07,C&P_Pics,true,Zebra,https://live.staticflickr.com/65535/50141645673_36d4f6e9a1_b.jpg,true
90.28868675231934,2020-03-18T09:54:14.000Z,-2.747795,34.959147,90333474@N07,C&P_Pics,true,Zebra,https://live.staticflickr.com/65535/50142183036_20421aa007_b.jpg,true
6.643558293581009,2020-03-18T09:56:01.000Z,-2.765937,34.966830,90333474@N07,C&P_Pics,true,Zebra,https://live.staticflickr.com/65535/50142182166_1d70714dd5_b.jpg,true
76.08070373535156,2020-03-18T09:56:45.000Z,-2.772787,34.970311,90333474@N07,C&P_Pics,true,Zebra,https://live.staticflickr.com/65535/50142182176_1ae45e6d23_b.jpg,true
86.96398138999939,2020-03-18T11:35:49.000Z,-2.994364,35.287977,90333474@N07,C&P_Pics,true,Zebra in NgoroNgoro Conservancy,https://live.staticflickr.com/65535/50142416122_d0820665e5_b.jpg,true
86.08732223510742,2020-03-15T11:51:48.000Z,-3.025520,35.016116,90333474@N07,C&P_Pics,true,Plains Zebra,https://live.staticflickr.com/65535/50126413511_740d8d759e_b.jpg,true
86.35392189025879,2020-03-15T11:46:25.000Z,-3.022942,34.996080,90333474@N07,C&P_Pics,true,Plains Zebra,https://live.staticflickr.com/65535/50125840353_bc661f0eb9_b.jpg,true
91.66120290756226,2020-03-15T11:50:10.000Z,-3.026573,35.011016,90333474@N07,C&P_Pics,true,Plains Zebra,https://live.staticflickr.com/65535/50125840383_ca5d9e900c_b.jpg,true
92.44150519371033,2020-03-15T11:51:06.000Z,-3.026523,35.011966,90333474@N07,C&P_Pics,true,Plains Zebra,https://live.staticflickr.com/65535/50125839028_b76b4ee911_b.jpg,true
77.80741453170776,2020-03-15T11:52:42.000Z,-3.024431,35.018397,90333474@N07,C&P_Pics,true,Plains Zebra,https://live.staticflickr.com/65535/50125829348_7ca50c3dae_b.jpg,true
