,datetaken,encounter_latitude,encounter_longitude,owner,ownername,relevant,title,url,wild,confidence,user_location_name,user_coordinates,user_latitude,user_longitude,geometry,encounter_coordinates,num_encounters_at_coords,residing_mongodb_collection
217,2021-05-11T01:49:03.000Z,,,192450511@N02,jeparticipe.museum,True,Requin-baleine - Rhincodon typus,https://live.staticflickr.com/65535/51172014543_ef96fdea26_b.jpg,true,92.87601113319396,,,,,POINT (nan nan),"(nan, nan)",399,['whale shark specific multilingual']
218,2021-04-29T05:05:52.000Z,,,189257187@N03,Baja Whale Shark,True,swim with whale sharks cabo,https://live.staticflickr.com/65535/51146404143_63454b5b11_b.jpg,true,19.200828671455383,,,,,POINT (nan nan),"(nan, nan)",399,['whale shark specific multilingual']
219,2021-03-15T04:19:08.000Z,,,93044435@N04,Accountability Lab,True,MONITOREO TIBURON BALLENA ISLA ROCA PARTIDA,https://live.staticflickr.com/65535/51038048508_b0a4c9251e_b.jpg,true,35.72674095630646,,,,,POINT (nan nan),"(nan, nan)",399,['whale shark specific multilingual']
220,2019-11-28T17:21:50.000Z,34.654541,135.428903,80872512@N00,kevincrumbs,True,Sea Life Galore,https://live.staticflickr.com/65535/49953522261_261101ed8e_b.jpg,FALSE,,,,,,POINT (135.428903 34.654541),"(34.654541, 135.428903)",1,['whale shark specific']
221,2019-11-20T09:12:55.000Z,9.491797,123.398351,101409655@N07,Gomen S,True,Whale Shark in Oslob - 1,https://live.staticflickr.com/65535/49185769181_3460344e5d_b.jpg,TRUE,,,,,,POINT (123.398351 9.491797),"(9.491797, 123.398351)",2,['whale shark specific']
222,2019-11-20T09:15:34.000Z,9.491797,123.398351,101409655@N07,Gomen S,True,Whale Shark in Oslob - 1,https://live.staticflickr.com/65535/49185269273_0b91f4a03b_b.jpg,TRUE,,,,,,POINT (123.398351 9.491797),"(9.491797, 123.398351)",2,['whale shark specific']
223,2019-09-09T20:41:55.000Z,9.490799,123.395175,8975511@N07,rob.brink,True,Swimming with whale sharks 03,https://live.staticflickr.com/65535/48995056916_1606609443_b.jpg,TRUE,,,,,,POINT (123.395175 9.490799000000001),"(9.490799, 123.395175)",2,['whale shark specific']
224,2019-09-09T20:05:04.000Z,9.490799,123.395175,8975511@N07,rob.brink,True,Swimming with whale sharks 02,https://live.staticflickr.com/65535/48995254387_be8162332d_b.jpg,TRUE,,,,,,POINT (123.395175 9.490799000000001),"(9.490799, 123.395175)",2,['whale shark specific']
225,2019-07-15T15:32:47.000Z,21.633175,-87.068023,82002689@N00,James Laing,True,Whale shark,https://live.staticflickr.com/65535/48381328321_f8f23c8010_b.jpg,TRUE,,,,,,POINT (-87.068023 21.633175),"(21.633175, -87.068023)",3,['whale shark specific']
226,2019-07-15T15:32:56.000Z,21.633175,-87.068023,82002689@N00,James Laing,True,Whale shark,https://live.staticflickr.com/65535/48381324546_bd4054b171_b.jpg,TRUE,,,,,,POINT (-87.068023 21.633175),"(21.633175, -87.068023)",3,['whale shark specific']
227,2019-07-15T15:33:09.000Z,21.633175,-87.068023,82002689@N00,James Laing,True,Whale shark,https://live.staticflickr.com/65535/48381319821_27caa061f0_b.jpg,TRUE,,,,,,POINT (-87.068023 21.633175),"(21.633175, -87.068023)",3,['whale shark specific']
228,2020-01-29 16:11:40,2.243322,118.22233,123403991@N04,Emmett Sparling,True,Whale Shark Feeding Frenzy,https://live.staticflickr.com/65535/50770862583_666a972694_b.jpg,True,80.81536889076233,,,,,POINT (118.22233 2.243322),"(2.243322, 118.22233)",1,"['whale shark specific bbox', 'whale shark specific multilingual bbox']"
229,2019-11-21 22:14:36,2.396366,73.351535,50559291@N03,Mol_PMB,True,Whale shark surfacing,https://live.staticflickr.com/65535/49151488798_680a5792e8_b.jpg,True,87.22992539405823,,,,,POINT (73.351535 2.396366),"(2.396366, 73.351535)",5,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
230,2019-11-21 22:16:52,2.396366,73.351535,50559291@N03,Mol_PMB,True,Whale shark feeding,https://live.staticflickr.com/65535/49151985036_a7278d2c89_b.jpg,True,94.02688145637512,,,,,POINT (73.351535 2.396366),"(2.396366, 73.351535)",5,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
231,2019-11-21 22:22:13,2.396366,73.351535,50559291@N03,Mol_PMB,True,Whale shark burping,https://live.staticflickr.com/65535/49151488533_be7bca7f87_b.jpg,True,81.42849206924438,,,,,POINT (73.351535 2.396366),"(2.396366, 73.351535)",5,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
232,2019-11-21 22:50:07,2.396366,73.351535,50559291@N03,Mol_PMB,True,One armed bandit,https://live.staticflickr.com/65535/49152188277_a8d0d6733f_b.jpg,True,40.93915522098541,,,,,POINT (73.351535 2.396366),"(2.396366, 73.351535)",5,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
233,2019-11-21 22:50:48,2.396366,73.351535,50559291@N03,Mol_PMB,True,"Big fish, little fish",https://live.staticflickr.com/65535/49151488213_96be179888_b.jpg,True,88.54434490203857,,,,,POINT (73.351535 2.396366),"(2.396366, 73.351535)",5,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
234,2019-10-21 09:06:55,26.690969,127.879038,84677546@N00,rosskevin756,True,"Whale Shark,Churaumi Aquarium, Okinawa, Japan.",https://live.staticflickr.com/65535/49122949843_e6013ef8cf_b.jpg,False,50.90937614440918,,,,,POINT (127.879038 26.690969),"(26.690969, 127.879038)",1,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
235,2019-08-02 13:00:43,28.968752,-113.519364,95439614@N03,RAOtto01,True,Whale Sharks,https://live.staticflickr.com/65535/48477185397_8240a9977f_b.jpg,True,65.65693020820618,,,,,POINT (-113.519364 28.968752),"(28.968752, -113.519364)",2,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
236,2019-08-02 12:46:33,28.968752,-113.519364,95439614@N03,RAOtto01,True,Whale Sharks,https://live.staticflickr.com/65535/48477185097_387e452901_b.jpg,True,87.43792176246643,,,,,POINT (-113.519364 28.968752),"(28.968752, -113.519364)",2,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
237,2019-07-20 16:01:31,26.694394,127.878102,40295335@N00,Joel Abroad,True,Whalesharks passing,https://live.staticflickr.com/31337/48333260192_d0a83fc53b_b.jpg,False,60.669106245040894,,,,,POINT (127.878102 26.694394),"(26.694394, 127.878102)",1,"['whale shark specific', 'whale shark specific bbox', 'whale shark specific multilingual bbox']"
238,2019-08-16T10:13:35.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644786826_a547be175b_b.jpg,unknown,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
239,2019-08-16T10:49:56.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644785781_14f570f778_b.jpg,TRUE,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
240,2019-08-16T10:16:14.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644786716_be742a9994_b.jpg,TRUE,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
241,2019-08-16T10:21:38.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644920037_8f74aff8d7_b.jpg,unknown,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
242,2019-08-16T10:47:34.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644919847_cc312c10b7_b.jpg,unknown,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
243,2019-08-16T10:19:44.000Z,,,84169650@N07,Neil DeMaster,True,Whale Shark,https://live.staticflickr.com/65535/48644920187_5d26e35cb9_b.jpg,TRUE,,"Basking Ridge, USA","(40.706573486328125, -74.54951477050781)",40.706573486328125,-74.54951477050781,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
244,2019-08-07T08:50:40.000Z,,,17461014@N00,- drsteve -,True,Staring into the giant's eye,https://live.staticflickr.com/65535/48659898021_fe316ba977_b.jpg,TRUE,,"Santa Barbara, CA, USA","(34.420867919921875, -119.6983413696289)",34.420867919921875,-119.6983413696289,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
245,2019-08-07T09:51:37.000Z,,,17461014@N00,- drsteve -,True,Whale Shark Feeding,https://live.staticflickr.com/65535/48621156326_795185d669_b.jpg,TRUE,,"Santa Barbara, CA, USA","(34.420867919921875, -119.6983413696289)",34.420867919921875,-119.6983413696289,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
246,2019-08-06T09:58:09.000Z,,,22685414@N04,edpdiver,True,08_P8060004 whale shark,https://live.staticflickr.com/65535/48519698291_bd16f90670_b.jpg,TRUE,,"Baton Rouge, USA","(30.449493408203125, -91.09339904785156)",30.449493408203125,-91.09339904785156,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
247,2019-08-02T17:21:39.000Z,,,22685414@N04,edpdiver,True,15_P8020070 whale shark,https://live.staticflickr.com/65535/48524288742_510224b9ed_b.jpg,TRUE,,"Baton Rouge, USA","(30.449493408203125, -91.09339904785156)",30.449493408203125,-91.09339904785156,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
248,2019-12-28T10:16:11.000Z,,,10559879@N00,avlxyz,True,Whale sharks - Okinawa Churaumi Aquarium - closer,https://live.staticflickr.com/65535/49287178946_4f883ff474_b.jpg,FALSE,,"Melbourne, Australia","(-37.815460205078125, 144.9671630859375)",-37.815460205078125,144.9671630859375,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
249,2019-12-28T10:15:55.000Z,,,10559879@N00,avlxyz,True,Whale sharks - Okinawa Churaumi Aquarium,https://live.staticflickr.com/65535/49287173046_ebed929047_b.jpg,FALSE,,"Melbourne, Australia","(-37.815460205078125, 144.9671630859375)",-37.815460205078125,144.9671630859375,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
250,2019-12-28T00:17:02.000Z,,,10559879@N00,avlxyz,True,Whale shark triptych - Okinawa Churaumi Aquarium - 3 separate photos in a collage,https://live.staticflickr.com/65535/49309779546_0b7c55396c_b.jpg,FALSE,,"Melbourne, Australia","(-37.815460205078125, 144.9671630859375)",-37.815460205078125,144.9671630859375,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
251,2019-07-14T14:48:21.000Z,,,112195869@N03,mattlaiphotos,True,Whale shark,https://live.staticflickr.com/65535/48302756902_7139f61f5c_b.jpg,TRUE,,Taiwan,"(24.0, 121.0)",24.0,121.0,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
252,2019-12-06T14:56:44.000Z,,,24958117@N07,Corey Hamilton,True,Whale Sharks at Churaumi Aquarium,https://live.staticflickr.com/65535/49181176761_ee36a59273_b.jpg,FALSE,,"Lidcombe, Australia","(-33.856201171875, 151.0511932373047)",-33.856201171875,151.0511932373047,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
253,2019-07-16T18:18:28.000Z,,,38945681@N07,David Swindler (ActionPhotoTours.com),True,Swimming with Whale Sharks,https://live.staticflickr.com/65535/48307202332_7d63ec7871_b.jpg,unknown,,"Kanab, USA","(37.05582809448242, -112.52632904052734)",37.05582809448242,-112.52632904052734,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
254,2020-01-04T06:00:55.000Z,,,28418986@N04,Andreja Sever,True,Blue screen,https://live.staticflickr.com/65535/49469941271_683d2368e5_b.jpg,FALSE,,"Ljubljana, Slovenia","(46.05142593383789, 14.505965232849121)",46.05142593383789,14.50596523284912,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
255,2019-09-07T10:22:37.000Z,,,26195976@N04,Timothy LaBranche,True,Georgia Aquarium,https://live.staticflickr.com/65535/48714453937_4b52862b91_b.jpg,FALSE,,"New Orleans, LA, United States","(29.951763153076172, -90.07461547851562)",29.95176315307617,-90.07461547851562,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
256,2020-06-06T00:22:42.000Z,,,185499332@N03,Emman Montilla,True,Whale Shark (0),https://live.staticflickr.com/65535/49975630958_a0724934e2_b.jpg,unknown,,"Tacloban City. Leyte, Philippines","(11.23748779296875, 124.98916625976562)",11.23748779296875,124.98916625976562,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
257,2020-03-09T17:40:28.000Z,,,45795007@N06,Pfuetzi,True,Whale Shark,https://live.staticflickr.com/65535/49669209471_687da8a6a2_b.jpg,TRUE,,"Ennis, Ireland","(52.8443489074707, -8.982994079589844)",52.8443489074707,-8.982994079589844,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
258,2020-03-09T17:40:50.000Z,,,45795007@N06,Pfuetzi,True,The Whale Shark,https://live.staticflickr.com/65535/49668575338_dee8c7ea26_b.jpg,TRUE,,"Ennis, Ireland","(52.8443489074707, -8.982994079589844)",52.8443489074707,-8.982994079589844,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
259,2020-03-09T17:41:11.000Z,,,45795007@N06,Pfuetzi,True,The Whale Shark!,https://live.staticflickr.com/65535/49669087706_40744da507_b.jpg,TRUE,,"Ennis, Ireland","(52.8443489074707, -8.982994079589844)",52.8443489074707,-8.982994079589844,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
260,2020-03-09T17:40:44.000Z,,,45795007@N06,Pfuetzi,True,Whale Shark,https://live.staticflickr.com/65535/49669435222_37a180dfd7_b.jpg,TRUE,,"Ennis, Ireland","(52.8443489074707, -8.982994079589844)",52.8443489074707,-8.982994079589844,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
261,2019-12-26T14:35:44.000Z,,,160648359@N03,MJ-ATX,True,Atlanta Aquarium Turtle and Whale Shark 14,https://live.staticflickr.com/65535/49557797883_16729be3c2_b.jpg,FALSE,,"Austin, United States","(30.264978408813477, -97.74659729003906)",30.26497840881348,-97.74659729003906,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
262,2019-12-26T14:27:33.000Z,,,160648359@N03,MJ-ATX,True,Atlanta Aquarium Whale Shark 13,https://live.staticflickr.com/65535/49558529307_1e8b5bd752_b.jpg,FALSE,,"Austin, United States","(30.264978408813477, -97.74659729003906)",30.26497840881348,-97.74659729003906,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
263,2019-12-26T14:11:44.000Z,,,160648359@N03,MJ-ATX,True,Atlanta Aquarium Whale Shark 10,https://live.staticflickr.com/65535/49558530087_e3fb45b106_b.jpg,FALSE,,"Austin, United States","(30.264978408813477, -97.74659729003906)",30.26497840881348,-97.74659729003906,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
264,2019-12-03T12:38:14.000Z,,,77465689@N00,edschonsett,True,2019-12-03 12.38.14 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415097501_2c17e65ae9_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
265,2019-12-03T12:35:53.000Z,,,77465689@N00,edschonsett,True,2019-12-03 12.35.53 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415097656_369f9040f8_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
266,2019-12-03T19:32:20.000Z,,,77465689@N00,edschonsett,True,2019-12-03 19.32.20 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415087491_076013ddc9_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
267,2019-12-03T12:34:07.000Z,,,77465689@N00,edschonsett,True,2019-12-03 12.34.07 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415304717_01c0f92347_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
268,2019-12-03T19:33:45.000Z,,,77465689@N00,edschonsett,True,2019-12-03 19.33.45 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415294292_a3ae40a025_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
269,2019-12-03T12:38:19.000Z,,,77465689@N00,edschonsett,True,2019-12-03 12.38.19 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415303912_133a786f87_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
270,2019-12-03T13:10:27.000Z,,,77465689@N00,edschonsett,True,2019-12-03 13.10.27 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49415095081_14cfb3e995_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
271,2019-12-04T02:34:02.000Z,,,77465689@N00,edschonsett,True,2116 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405597442_f8e73cb1bb_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
272,2019-12-04T02:34:56.000Z,,,77465689@N00,edschonsett,True,2118 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405597212_0244a74623_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
273,2019-12-03T19:17:33.000Z,,,77465689@N00,edschonsett,True,1987 Whale shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405071293_3af92abe27_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
274,2019-12-03T19:40:36.000Z,,,77465689@N00,edschonsett,True,2010 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49404951023_a4b84422b8_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
275,2019-12-03T19:17:49.000Z,,,77465689@N00,edschonsett,True,1988 Whale shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405555131_875dddc050_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
276,2020-01-18T13:16:07.000Z,,,77465689@N00,edschonsett,True,2013 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/31337/49404879018_a2bc48fb0c_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
277,2019-12-04T02:38:32.000Z,,,77465689@N00,edschonsett,True,2119 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49404917273_411951251a_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
278,2019-12-04T03:00:11.000Z,,,77465689@N00,edschonsett,True,2120 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49404916693_ca9abafe0b_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
279,2019-12-03T19:35:18.000Z,,,77465689@N00,edschonsett,True,2004 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405633072_f854257914_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
280,2019-12-03T19:36:44.000Z,,,77465689@N00,edschonsett,True,2007 Whale Shark - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49404952098_8294d828d8_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
281,2019-12-03T19:40:55.000Z,,,77465689@N00,edschonsett,True,2011 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49405630102_cc62e97600_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
282,2019-12-03T19:40:58.000Z,,,77465689@N00,edschonsett,True,2012 Whale Sharks - Georgia Aquarium - Atlanta Georgia - 12-03-2019,https://live.staticflickr.com/65535/49404950358_b63c38c916_b.jpg,FALSE,,"Henderson, Nevada, USA","(36.034095764160156, -114.98445129394531)",36.03409576416016,-114.98445129394533,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
283,2020-02-04T23:33:36.000Z,,,89700430@N08,Jozheg Tumanov (c),True,Whale shark ( Rhincodon typus),https://live.staticflickr.com/65535/49704794431_23bdfe4cab_b.jpg,unknown,,citizen of planet Earth,"(42.41969680786133, -71.08544158935547)",42.41969680786133,-71.08544158935547,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
284,2020-02-04T23:32:38.000Z,,,89700430@N08,Jozheg Tumanov (c),True,Whale shark ( Rhincodon typus),https://live.staticflickr.com/65535/49561894282_37660d8443_b.jpg,unknown,,citizen of planet Earth,"(42.41969680786133, -71.08544158935547)",42.41969680786133,-71.08544158935547,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
285,2020-02-04T23:21:28.000Z,,,89700430@N08,Jozheg Tumanov (c),True,Whale shark ( Rhincodon typus),https://live.staticflickr.com/65535/49711550028_d4e8f8e493_b.jpg,TRUE,,citizen of planet Earth,"(42.41969680786133, -71.08544158935547)",42.41969680786133,-71.08544158935547,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
286,2020-02-16T10:35:45.000Z,,,11000760@N05,turkishraf,True,Whale sharks come towards me,https://live.staticflickr.com/65535/49588996428_8ba51a3c1b_b.jpg,TRUE,,United Kingdom,"(53.937076568603516, -2.5180160999298096)",53.93707656860352,-2.5180160999298096,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
287,2020-02-17T12:00:14.000Z,,,11000760@N05,turkishraf,True,Long Ledge whale shark,https://live.staticflickr.com/65535/49588994983_6ba72a7b9b_b.jpg,TRUE,,United Kingdom,"(53.937076568603516, -2.5180160999298096)",53.93707656860352,-2.5180160999298096,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
288,2019-12-07T14:49:13.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark,https://live.staticflickr.com/31337/49184258628_be01cec10d_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
289,2019-11-28T17:36:42.000Z,,,10695339@N02,Jared Wilson,True,Whale Sharks,https://live.staticflickr.com/65535/49184264313_54b069a3e9_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
290,2019-11-28T17:43:43.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark,https://live.staticflickr.com/65535/49184761791_3ed9b6775f_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
291,2019-11-28T17:47:18.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark Close Up,https://live.staticflickr.com/65535/49181177476_814f10bac3_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
292,2019-11-28T17:35:12.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark,https://live.staticflickr.com/65535/49184179438_98fe3e8b6d_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
293,2019-11-28T17:37:03.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark,https://live.staticflickr.com/65535/49184676771_7c08f6b9d6_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
294,2019-11-28T17:46:36.000Z,,,10695339@N02,Jared Wilson,True,Whale Shark,https://live.staticflickr.com/65535/49180720147_9d4b6eae4f_b.jpg,unknown,,"Deerfield, IL","(42.16731262207031, -87.84573364257812)",42.16731262207031,-87.84573364257812,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
295,2019-12-06T11:49:55.000Z,,,8287082@N04,tonyadcockphotos,True,Whale shark at the Georgia Aquarium,https://live.staticflickr.com/65535/49182617901_31e26fb6ec_b.jpg,FALSE,,Danville,"(36.58616638183594, -79.39523315429688)",36.58616638183594,-79.39523315429688,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
296,2019-12-26T17:45:20.000Z,,,40243520@N02,www78,True,Ocean Voyager,https://live.staticflickr.com/65535/50197087473_4232a0e77b_b.jpg,FALSE,,"Sunnyvale, CA, United States","(37.37367630004883, -122.03657531738281)",37.37367630004883,-122.0365753173828,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
297,2019-12-26T17:47:50.000Z,,,40243520@N02,www78,True,Whale Shark 2,https://live.staticflickr.com/65535/50197901987_ff364b4ed1_b.jpg,FALSE,,"Sunnyvale, CA, United States","(37.37367630004883, -122.03657531738281)",37.37367630004883,-122.0365753173828,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
298,2020-07-23T10:18:25.000Z,,,189450335@N06,garyway,True,Whale Shark in the Philippines,https://live.staticflickr.com/65535/50144818356_8da1db8741_b.jpg,TRUE,,"London, United Kingdom","(51.500152587890625, -0.12623600661754608)",51.50015258789063,-0.126236006617546,POINT (nan nan),"(nan, nan)",399,['whale shark specific']
